time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
5/17/1993,67945.14,67945.14,67945.14,0,0,67945.14,direct,
5/18/1993,67945.14,67945.14,67945.14,0,0,67945.14,direct,
5/19/1993,67945.14,67945.14,67945.14,0,0,67945.14,direct,
5/20/1993,67945.14,67945.14,67945.14,0,0,67945.14,direct,
5/21/1993,67945.14,67945.14,67945.14,0,0,67945.14,direct,
5/22/1993,67945.14,67945.14,67945.14,0,0,67945.14,direct,
5/23/1993,67945.14,67945.14,67945.14,0,0,67945.14,direct,
5/24/1993,67945.14,67945.14,67945.14,0,0,67945.14,direct,
5/25/1993,67945.14,67945.14,67945.14,0,0,67945.14,direct,
5/26/1993,67945.14,67945.14,67945.14,0,0,67945.14,direct,
5/27/1993,67945.14,67945.14,67945.14,0,0,67945.14,direct,
5/28/1993,67945.14,67945.14,67945.14,0,0,67945.14,direct,
5/29/1993,67945.14,67945.14,67945.14,0,0,67945.14,direct,
5/30/1993,67945.14,67945.14,67945.14,0,0,67945.14,direct,
5/31/1993,67945.14,67945.14,67945.14,0,0,67945.14,direct,
6/1/1993,67945.14,67945.14,67945.14,0,0,67945.14,direct,
6/2/1993,67945.14,67945.14,67945.14,0,0,67945.14,direct,
6/3/1993,67945.14,67945.14,67945.14,0,0,67945.14,direct,
6/4/1993,67945.14,67945.14,67945.14,0,0,67945.14,direct,
6/5/1993,67945.14,67945.14,67945.14,0,0,67945.14,direct,
6/6/1993,67945.14,67945.14,67945.14,0,0,67945.14,direct,
