Price,Adj Close,Close,High,Low,Open,Volume
Ticker,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD
Datetime,,,,,,
2024-12-04 17:40:00+00:00,95238.4921875,95238.4921875,95238.4921875,95238.4921875,95238.4921875,0
2024-12-04 17:42:00+00:00,95159.125,95159.125,95159.125,95159.125,95159.125,0
2024-12-04 17:44:00+00:00,95213.703125,95213.703125,95213.703125,95210.6484375,95210.6484375,0
2024-12-04 17:46:00+00:00,95201.375,95201.375,95201.375,95201.375,95201.375,0
2024-12-04 17:48:00+00:00,95291.1484375,95291.1484375,95291.1484375,95105.9921875,95105.9921875,0
2024-12-04 17:50:00+00:00,95475.03125,95475.03125,95475.03125,95475.03125,95475.03125,2043904
2024-12-04 17:52:00+00:00,95567.6640625,95567.6640625,95567.6640625,95567.6640625,95567.6640625,71376896
2024-12-04 17:54:00+00:00,95541.84375,95541.84375,95581.9375,95541.84375,95581.9375,24178688
2024-12-04 17:56:00+00:00,95514.5625,95514.5625,95514.5625,95514.5625,95514.5625,78123008
2024-12-04 17:58:00+00:00,95529.890625,95529.890625,95529.890625,95529.890625,95529.890625,6168576
2024-12-04 18:00:00+00:00,95683.703125,95683.703125,95683.703125,95609.75,95609.75,7196672
2024-12-04 18:02:00+00:00,95650.046875,95650.046875,95650.046875,95650.046875,95650.046875,0
2024-12-04 18:04:00+00:00,95603.796875,95603.796875,95603.796875,95603.796875,95603.796875,5017600
2024-12-04 18:06:00+00:00,95634.5625,95634.5625,95634.5625,95581.9921875,95581.9921875,14839808
2024-12-04 18:08:00+00:00,95737.0859375,95737.0859375,95737.0859375,95735.7578125,95735.7578125,13672448
2024-12-04 18:10:00+00:00,95769.9140625,95769.9140625,95769.9140625,95730.546875,95730.546875,17494016
2024-12-04 18:12:00+00:00,95936.7421875,95936.7421875,95936.7421875,95837.765625,95837.765625,25804800
2024-12-04 18:14:00+00:00,96009.265625,96009.265625,96009.265625,95991.78125,95991.78125,38567936
2024-12-04 18:16:00+00:00,95891.75,95891.75,95947.796875,95891.75,95947.796875,77565952
2024-12-04 18:18:00+00:00,95886.265625,95886.265625,95886.265625,95849.6875,95849.6875,14811136
2024-12-04 18:20:00+00:00,95855.3984375,95855.3984375,95855.3984375,95855.3984375,95855.3984375,40579072
2024-12-04 18:22:00+00:00,95714.2109375,95714.2109375,95846.0546875,95714.2109375,95846.0546875,34713600
2024-12-04 18:24:00+00:00,95756.40625,95756.40625,95756.40625,95725.8203125,95725.8203125,475136
2024-12-04 18:26:00+00:00,95719.8125,95719.8125,95719.8125,95719.8125,95719.8125,20578304
2024-12-04 18:28:00+00:00,95797.578125,95797.578125,95797.578125,95797.578125,95797.578125,11120640
2024-12-04 18:30:00+00:00,95846.4453125,95846.4453125,95846.4453125,95846.078125,95846.078125,26804224
2024-12-04 18:32:00+00:00,95801.3515625,95801.3515625,95801.3515625,95801.3515625,95801.3515625,55570432
2024-12-04 18:34:00+00:00,95756.3671875,95756.3671875,95756.3671875,95756.3671875,95756.3671875,4648960
2024-12-04 18:36:00+00:00,95784.6171875,95784.6171875,95784.6171875,95719.6640625,95719.6640625,14667776
2024-12-04 18:38:00+00:00,95933.2890625,95933.2890625,95933.2890625,95933.2890625,95933.2890625,34021376
2024-12-04 18:40:00+00:00,95986.0234375,95986.0234375,95986.0234375,95986.0234375,95986.0234375,14426112
2024-12-04 18:42:00+00:00,96035.4609375,96035.4609375,96072.8671875,96035.4609375,96072.8671875,71180288
2024-12-04 18:44:00+00:00,96047.9453125,96047.9453125,96047.9453125,96047.9453125,96047.9453125,33656832
2024-12-04 18:46:00+00:00,96197.984375,96197.984375,96197.984375,96197.984375,96197.984375,5226496
2024-12-04 18:48:00+00:00,96293.9140625,96293.9140625,96293.9140625,96293.9140625,96293.9140625,54685696
2024-12-04 18:50:00+00:00,96273.7578125,96273.7578125,96291.640625,96273.7578125,96291.640625,183193600
2024-12-04 18:52:00+00:00,96256.4375,96256.4375,96256.4375,96256.4375,96256.4375,0
2024-12-04 18:54:00+00:00,96169.3046875,96169.3046875,96169.3046875,96169.3046875,96169.3046875,42995712
2024-12-04 18:56:00+00:00,96247.9921875,96247.9921875,96247.9921875,96225.9296875,96225.9296875,1449984
2024-12-04 18:58:00+00:00,96276.484375,96276.484375,96276.484375,96276.484375,96276.484375,10846208
2024-12-04 19:00:00+00:00,96210.46875,96210.46875,96269.5859375,96210.46875,96269.5859375,94875648
2024-12-04 19:02:00+00:00,96252.9296875,96252.9296875,96252.9296875,96252.9296875,96252.9296875,0
2024-12-04 19:04:00+00:00,96282.3984375,96282.3984375,96282.3984375,96282.3984375,96282.3984375,34844672
2024-12-04 19:06:00+00:00,96349.40625,96349.40625,96349.40625,96286.59375,96286.59375,11718656
2024-12-04 19:08:00+00:00,96427.15625,96427.15625,96427.15625,96427.15625,96427.15625,54542336
2024-12-04 19:10:00+00:00,96419.21875,96419.21875,96421.5625,96419.21875,96421.5625,165548032
2024-12-04 19:12:00+00:00,96285.28125,96285.28125,96354.4140625,96285.28125,96354.4140625,1208320
2024-12-04 19:14:00+00:00,96300.53125,96300.53125,96300.53125,96300.53125,96300.53125,56324096
2024-12-04 19:16:00+00:00,96499.0390625,96499.0390625,96499.0390625,96499.0390625,96499.0390625,28299264
2024-12-04 19:18:00+00:00,96675.7890625,96675.7890625,96686.2421875,96675.7890625,96686.2421875,73273344
2024-12-04 19:20:00+00:00,96756.75,96756.75,96756.75,96756.75,96756.75,114343936
2024-12-04 19:22:00+00:00,96522.546875,96522.546875,96657.234375,96522.546875,96657.234375,78643200
2024-12-04 19:24:00+00:00,96537.140625,96537.140625,96537.140625,96537.140625,96537.140625,22609920
2024-12-04 19:26:00+00:00,96723.4765625,96723.4765625,96723.4765625,96649.203125,96649.203125,9457664
2024-12-04 19:28:00+00:00,96727.109375,96727.109375,96727.109375,96727.109375,96727.109375,88997888
2024-12-04 19:30:00+00:00,96742.9296875,96742.9296875,96757.40625,96742.9296875,96757.40625,8937472
2024-12-04 19:32:00+00:00,96757.4921875,96757.4921875,96757.4921875,96757.4921875,96757.4921875,0
2024-12-04 19:34:00+00:00,96740.9140625,96740.9140625,96740.9140625,96740.9140625,96740.9140625,4202496
2024-12-04 19:36:00+00:00,96738.8125,96738.8125,96738.8125,96738.8125,96738.8125,0
2024-12-04 19:38:00+00:00,96697.84375,96697.84375,96697.84375,96657.796875,96657.796875,0
2024-12-04 19:40:00+00:00,96760.25,96760.25,96760.25,96760.25,96760.25,12242944
2024-12-04 19:42:00+00:00,96861.484375,96861.484375,96861.484375,96834.2109375,96834.2109375,49291264
2024-12-04 19:44:00+00:00,96895.1796875,96895.1796875,96895.1796875,96895.1796875,96895.1796875,53383168
2024-12-04 19:46:00+00:00,96867.96875,96867.96875,96867.96875,96867.96875,96867.96875,17895424
2024-12-04 19:48:00+00:00,96895.1875,96895.1875,96895.1875,96895.1875,96895.1875,47849472
2024-12-04 19:50:00+00:00,96907.171875,96907.171875,96907.171875,96852.4296875,96852.4296875,46764032
2024-12-04 19:52:00+00:00,96952.75,96952.75,96952.75,96952.75,96952.75,0
2024-12-04 19:54:00+00:00,97026.6171875,97026.6171875,97026.6171875,97026.6171875,97026.6171875,131112960
2024-12-04 19:56:00+00:00,97247.84375,97247.84375,97247.84375,97218.2421875,97218.2421875,220524544
2024-12-04 19:58:00+00:00,97306.421875,97306.421875,97306.421875,97306.421875,97306.421875,109821952
2024-12-04 20:00:00+00:00,97417.046875,97417.046875,97417.046875,97312.203125,97312.203125,226959360
2024-12-04 20:02:00+00:00,97446.6640625,97446.6640625,97446.6640625,97446.6640625,97446.6640625,107425792
2024-12-04 20:04:00+00:00,97326.3671875,97326.3671875,97326.3671875,97326.3671875,97326.3671875,42577920
2024-12-04 20:06:00+00:00,97403.2890625,97403.2890625,97403.2890625,97403.2890625,97403.2890625,71688192
2024-12-04 20:08:00+00:00,97849.859375,97849.859375,97849.859375,97849.859375,97849.859375,208523264
2024-12-04 20:10:00+00:00,97983.6328125,97983.6328125,97983.6328125,97896.84375,97896.84375,386166784
2024-12-04 20:12:00+00:00,98121.7578125,98121.7578125,98121.7578125,98014.109375,98014.109375,79036416
2024-12-04 20:14:00+00:00,98295.9296875,98295.9296875,98295.9296875,98293.8828125,98293.8828125,523505664
2024-12-04 20:16:00+00:00,98421.3671875,98421.3671875,98421.3671875,98421.3671875,98421.3671875,137179136
2024-12-04 20:18:00+00:00,98595.1171875,98595.1171875,98595.1171875,98503.3203125,98503.3203125,500207616
2024-12-04 20:20:00+00:00,98668.0546875,98668.0546875,98668.0546875,98668.0546875,98668.0546875,473907200
2024-12-04 20:22:00+00:00,98802.453125,98802.453125,98802.453125,98802.453125,98802.453125,118915072
2024-12-04 20:24:00+00:00,98786.5703125,98786.5703125,98908.2109375,98786.5703125,98908.2109375,634535936
2024-12-04 20:26:00+00:00,98812.8984375,98812.8984375,98812.8984375,98812.8984375,98812.8984375,272822272
2024-12-04 20:28:00+00:00,98397.765625,98397.765625,98397.765625,98397.765625,98397.765625,540164096
2024-12-04 20:30:00+00:00,98424.265625,98424.265625,98424.265625,98231.9296875,98231.9296875,88780800
2024-12-04 20:32:00+00:00,98366.7734375,98366.7734375,98366.7734375,98366.7734375,98366.7734375,284237824
2024-12-04 20:34:00+00:00,98613.7265625,98613.7265625,98613.7265625,98431.9375,98431.9375,216346624
2024-12-04 20:36:00+00:00,98823.4453125,98823.4453125,98823.4453125,98708.796875,98708.796875,52760576
2024-12-04 20:38:00+00:00,98894.6953125,98894.6953125,98894.6953125,98894.6953125,98894.6953125,404688896
2024-12-04 20:40:00+00:00,98861.609375,98861.609375,98861.609375,98861.609375,98861.609375,35954688
2024-12-04 20:42:00+00:00,98938.8046875,98938.8046875,98938.8046875,98938.8046875,98938.8046875,314048512
2024-12-04 20:44:00+00:00,98979.3671875,98979.3671875,98979.3671875,98877.34375,98877.34375,232267776
2024-12-04 20:46:00+00:00,99026.1796875,99026.1796875,99026.1796875,99026.1796875,99026.1796875,16285696
2024-12-04 20:48:00+00:00,99147.8125,99147.8125,99147.8125,99025.7890625,99025.7890625,320274432
2024-12-04 20:50:00+00:00,99207.328125,99207.328125,99207.328125,99207.328125,99207.328125,375750656
2024-12-04 20:52:00+00:00,98916.859375,98916.859375,98916.859375,98916.859375,98916.859375,269377536
2024-12-04 20:54:00+00:00,99189.265625,99189.265625,99189.265625,99163.046875,99163.046875,132554752
2024-12-04 20:56:00+00:00,98975.34375,98975.34375,98975.34375,98975.34375,98975.34375,395788288
2024-12-04 20:58:00+00:00,98956.71875,98956.71875,98956.71875,98956.71875,98956.71875,175710208
2024-12-04 21:00:00+00:00,99095.6015625,99095.6015625,99095.6015625,98948.90625,98948.90625,305905664
2024-12-04 21:02:00+00:00,98903.9140625,98903.9140625,98903.9140625,98903.9140625,98903.9140625,183549952
2024-12-04 21:04:00+00:00,98938.546875,98938.546875,98938.546875,98938.546875,98938.546875,34267136
2024-12-04 21:06:00+00:00,98998.8828125,98998.8828125,98998.8828125,98958.5703125,98958.5703125,168853504
2024-12-04 21:08:00+00:00,98945.046875,98945.046875,98945.046875,98945.046875,98945.046875,263184384
2024-12-04 21:10:00+00:00,98939.734375,98939.734375,98939.734375,98881.9453125,98881.9453125,131293184
2024-12-04 21:12:00+00:00,98865.6953125,98865.6953125,98936.984375,98865.6953125,98936.984375,22667264
2024-12-04 21:14:00+00:00,98441.46875,98441.46875,98441.46875,98441.46875,98441.46875,132636672
2024-12-04 21:16:00+00:00,98573.2578125,98573.2578125,98573.2578125,98573.2578125,98573.2578125,0
2024-12-04 21:18:00+00:00,98589.25,98589.25,98654.3359375,98589.25,98654.3359375,66600960
2024-12-04 21:20:00+00:00,98588.828125,98588.828125,98588.828125,98588.828125,98588.828125,102957056
2024-12-04 21:22:00+00:00,98609.578125,98609.578125,98609.578125,98609.578125,98609.578125,11493376
2024-12-04 21:24:00+00:00,98621.3359375,98621.3359375,98643.21875,98621.3359375,98643.21875,83918848
2024-12-04 21:26:00+00:00,98806.046875,98806.046875,98806.046875,98806.046875,98806.046875,18006016
2024-12-04 21:28:00+00:00,98798.9921875,98798.9921875,98798.9921875,98798.9921875,98798.9921875,16130048
2024-12-04 21:30:00+00:00,98755.515625,98755.515625,98755.515625,98752.5078125,98752.5078125,399941632
2024-12-04 21:32:00+00:00,98590.453125,98590.453125,98678.5546875,98590.453125,98678.5546875,87654400
2024-12-04 21:34:00+00:00,98537.421875,98537.421875,98537.421875,98537.421875,98537.421875,0
2024-12-04 21:36:00+00:00,98421.3125,98421.3125,98421.3125,98377.859375,98377.859375,75169792
2024-12-04 21:38:00+00:00,98204.2109375,98204.2109375,98204.2109375,98204.2109375,98204.2109375,85082112
2024-12-04 21:40:00+00:00,98233.6640625,98233.6640625,98233.6640625,98233.6640625,98233.6640625,5824512
2024-12-04 21:42:00+00:00,98261.484375,98261.484375,98261.484375,98168.1015625,98168.1015625,80683008
2024-12-04 21:44:00+00:00,98057.265625,98057.265625,98057.265625,98057.265625,98057.265625,90914816
2024-12-04 21:46:00+00:00,98015.5078125,98015.5078125,98063.734375,98015.5078125,98063.734375,52568064
2024-12-04 21:48:00+00:00,97892.1875,97892.1875,97892.1875,97892.1875,97892.1875,9740288
2024-12-04 21:50:00+00:00,97685.2265625,97685.2265625,97721.9609375,97685.2265625,97721.9609375,154124288
2024-12-04 21:52:00+00:00,97749.9921875,97749.9921875,97749.9921875,97749.9921875,97749.9921875,0
2024-12-04 21:54:00+00:00,97850.6953125,97850.6953125,97850.6953125,97802.9375,97802.9375,143876096
2024-12-04 21:56:00+00:00,97975.3046875,97975.3046875,97975.3046875,97975.3046875,97975.3046875,147398656
2024-12-04 21:58:00+00:00,97912.9921875,97912.9921875,97913.5078125,97912.9921875,97913.5078125,96182272
2024-12-04 22:00:00+00:00,97840.875,97840.875,97883.171875,97840.875,97883.171875,56614912
2024-12-04 22:02:00+00:00,97764.1875,97764.1875,97764.1875,97764.1875,97764.1875,0
2024-12-04 22:04:00+00:00,97822.7890625,97822.7890625,97822.7890625,97822.7890625,97822.7890625,40960
2024-12-04 22:06:00+00:00,98140.8046875,98140.8046875,98140.8046875,97919.1953125,97919.1953125,18251776
2024-12-04 22:08:00+00:00,98170.0703125,98170.0703125,98170.0703125,98170.0703125,98170.0703125,99655680
2024-12-04 22:10:00+00:00,98041.1328125,98041.1328125,98133.6640625,98041.1328125,98133.6640625,49315840
2024-12-04 22:12:00+00:00,98112.4921875,98112.4921875,98112.4921875,98049.7734375,98049.7734375,73760768
2024-12-04 22:14:00+00:00,98115.8046875,98115.8046875,98115.8046875,98073.1875,98073.1875,48906240
2024-12-04 22:16:00+00:00,98258.9375,98258.9375,98258.9375,98137.75,98137.75,63741952
2024-12-04 22:18:00+00:00,98308.2109375,98308.2109375,98308.2109375,98282.03125,98282.03125,37486592
2024-12-04 22:20:00+00:00,98347.4453125,98347.4453125,98347.4453125,98347.4453125,98347.4453125,100073472
2024-12-04 22:22:00+00:00,98368.125,98368.125,98368.125,98368.125,98368.125,15933440
2024-12-04 22:24:00+00:00,98579.421875,98579.421875,98579.421875,98579.421875,98579.421875,41369600
2024-12-04 22:26:00+00:00,98527.1328125,98527.1328125,98527.1328125,98506.9765625,98506.9765625,152395776
2024-12-04 22:28:00+00:00,98497.921875,98497.921875,98497.921875,98497.921875,98497.921875,4104192
2024-12-04 22:30:00+00:00,98578.2578125,98578.2578125,98578.2578125,98503.921875,98503.921875,222543872
2024-12-04 22:32:00+00:00,98608.796875,98608.796875,98608.796875,98608.796875,98608.796875,48046080
2024-12-04 22:34:00+00:00,98611.796875,98611.796875,98611.796875,98611.796875,98611.796875,10895360
2024-12-04 22:36:00+00:00,98687.703125,98687.703125,98697.328125,98687.703125,98697.328125,89841664
2024-12-04 22:38:00+00:00,98685.390625,98685.390625,98685.390625,98685.390625,98685.390625,105603072
2024-12-04 22:40:00+00:00,98601.6015625,98601.6015625,98601.6015625,98601.6015625,98601.6015625,12361728
2024-12-04 22:42:00+00:00,98525.1875,98525.1875,98525.1875,98516.0859375,98516.0859375,89374720
2024-12-04 22:44:00+00:00,98475.890625,98475.890625,98475.890625,98475.890625,98475.890625,88530944
2024-12-04 22:46:00+00:00,98437.8046875,98437.8046875,98437.8046875,98437.8046875,98437.8046875,13959168
2024-12-04 22:48:00+00:00,98487.5234375,98487.5234375,98487.5234375,98451.40625,98451.40625,75472896
2024-12-04 22:50:00+00:00,98459.71875,98459.71875,98459.71875,98459.71875,98459.71875,44638208
2024-12-04 22:52:00+00:00,98360.1484375,98360.1484375,98360.1484375,98360.1484375,98360.1484375,0
2024-12-04 22:54:00+00:00,98351.65625,98351.65625,98351.65625,98351.65625,98351.65625,11780096
2024-12-04 22:56:00+00:00,98348.265625,98348.265625,98388.5546875,98348.265625,98388.5546875,33136640
2024-12-04 22:58:00+00:00,98403.640625,98403.640625,98403.640625,98403.640625,98403.640625,13123584
2024-12-04 23:00:00+00:00,98398.6484375,98398.6484375,98398.6484375,98348.8515625,98348.8515625,0
2024-12-04 23:02:00+00:00,98547.0,98547.0,98547.0,98547.0,98547.0,0
2024-12-04 23:04:00+00:00,98528.8984375,98528.8984375,98528.8984375,98528.8984375,98528.8984375,43458560
2024-12-04 23:06:00+00:00,98693.4296875,98693.4296875,98693.4296875,98592.46875,98592.46875,22151168
2024-12-04 23:08:00+00:00,98730.703125,98730.703125,98730.703125,98730.703125,98730.703125,54845440
2024-12-04 23:10:00+00:00,98756.1171875,98756.1171875,98756.1171875,98756.1171875,98756.1171875,7036928
2024-12-04 23:12:00+00:00,98813.078125,98813.078125,98813.078125,98813.078125,98813.078125,74924032
2024-12-04 23:14:00+00:00,98865.0390625,98865.0390625,98865.0390625,98801.375,98801.375,102703104
2024-12-04 23:16:00+00:00,98862.75,98862.75,98862.75,98862.75,98862.75,11042816
2024-12-04 23:18:00+00:00,98671.8515625,98671.8515625,98671.8515625,98662.671875,98662.671875,91422720
2024-12-04 23:20:00+00:00,98794.296875,98794.296875,98794.296875,98794.296875,98794.296875,95035392
2024-12-04 23:22:00+00:00,98762.4921875,98762.4921875,98762.4921875,98762.4921875,98762.4921875,0
2024-12-04 23:24:00+00:00,98856.703125,98856.703125,98856.703125,98816.0078125,98816.0078125,85319680
2024-12-04 23:26:00+00:00,98921.3359375,98921.3359375,98921.3359375,98921.3359375,98921.3359375,13688832
2024-12-04 23:28:00+00:00,99004.296875,99004.296875,99004.296875,99004.296875,99004.296875,15187968
2024-12-04 23:30:00+00:00,99029.65625,99029.65625,99029.734375,99029.65625,99029.734375,151207936
2024-12-04 23:32:00+00:00,99102.6484375,99102.6484375,99102.6484375,99102.6484375,99102.6484375,167321600
2024-12-04 23:34:00+00:00,99122.09375,99122.09375,99122.09375,99122.09375,99122.09375,22183936
2024-12-04 23:36:00+00:00,99114.8359375,99114.8359375,99114.8359375,99055.734375,99055.734375,182747136
2024-12-04 23:40:00+00:00,98928.7890625,98928.7890625,98928.7890625,98928.7890625,98928.7890625,139493376
2024-12-04 23:42:00+00:00,98898.34375,98898.34375,98919.7109375,98898.34375,98919.7109375,94928896
2024-12-04 23:44:00+00:00,98855.703125,98855.703125,98855.703125,98855.703125,98855.703125,62791680
2024-12-04 23:46:00+00:00,98899.96875,98899.96875,98899.96875,98899.96875,98899.96875,17530880
2024-12-04 23:48:00+00:00,98900.9609375,98900.9609375,98900.9609375,98900.9609375,98900.9609375,69836800
2024-12-04 23:50:00+00:00,98947.5546875,98947.5546875,98947.5546875,98851.0625,98851.0625,56557568
2024-12-04 23:52:00+00:00,98922.546875,98922.546875,98922.546875,98922.546875,98922.546875,0
2024-12-04 23:54:00+00:00,98928.640625,98928.640625,98928.640625,98928.640625,98928.640625,26165248
2024-12-05 00:02:00+00:00,98690.765625,98690.765625,98690.765625,98690.765625,98690.765625,101990400
2024-12-05 00:04:00+00:00,98676.375,98676.375,98676.375,98676.375,98676.375,0
2024-12-05 00:06:00+00:00,98561.109375,98561.109375,98711.8359375,98561.109375,98711.8359375,42745856
2024-12-05 00:08:00+00:00,98572.4609375,98572.4609375,98572.4609375,98572.4609375,98572.4609375,151633920
2024-12-05 00:10:00+00:00,98652.0625,98652.0625,98652.0625,98533.1484375,98533.1484375,61415424
2024-12-05 00:12:00+00:00,98890.1953125,98890.1953125,98890.1953125,98844.140625,98844.140625,31047680
2024-12-05 00:14:00+00:00,98825.328125,98825.328125,98825.328125,98825.328125,98825.328125,128647168
2024-12-05 00:18:00+00:00,98762.3359375,98762.3359375,98762.3359375,98694.0078125,98694.0078125,66084864
2024-12-05 00:20:00+00:00,98804.3046875,98804.3046875,98804.3046875,98804.3046875,98804.3046875,65069056
2024-12-05 00:22:00+00:00,98870.21875,98870.21875,98870.21875,98870.21875,98870.21875,25337856
2024-12-05 00:24:00+00:00,98918.2734375,98918.2734375,98918.2734375,98901.78125,98901.78125,62742528
2024-12-05 00:26:00+00:00,98936.84375,98936.84375,98936.84375,98936.84375,98936.84375,52027392
2024-12-05 00:28:00+00:00,98917.3203125,98917.3203125,98917.3203125,98917.3203125,98917.3203125,0
2024-12-05 00:30:00+00:00,98777.8515625,98777.8515625,98777.8515625,98777.8515625,98777.8515625,114819072
2024-12-05 00:32:00+00:00,98682.4375,98682.4375,98682.4375,98682.4375,98682.4375,76865536
2024-12-05 00:34:00+00:00,98661.6796875,98661.6796875,98661.6796875,98661.6796875,98661.6796875,0
2024-12-05 00:36:00+00:00,98689.03125,98689.03125,98689.03125,98642.203125,98642.203125,94658560
2024-12-05 00:38:00+00:00,98733.734375,98733.734375,98733.734375,98733.734375,98733.734375,39215104
2024-12-05 00:40:00+00:00,98561.078125,98561.078125,98561.078125,98561.078125,98561.078125,1785856
2024-12-05 00:42:00+00:00,98467.734375,98467.734375,98571.265625,98467.734375,98571.265625,32710656
2024-12-05 00:44:00+00:00,98445.6796875,98445.6796875,98445.6796875,98445.6796875,98445.6796875,2113536
2024-12-05 00:48:00+00:00,98476.5078125,98476.5078125,98476.5078125,98476.5078125,98476.5078125,876544
2024-12-05 00:50:00+00:00,98554.421875,98554.421875,98571.46875,98554.421875,98571.46875,58392576
2024-12-05 00:52:00+00:00,98521.765625,98521.765625,98521.765625,98521.765625,98521.765625,5758976
2024-12-05 00:54:00+00:00,98478.46875,98478.46875,98478.46875,98421.71875,98421.71875,37281792
2024-12-05 00:56:00+00:00,98417.7421875,98417.7421875,98417.7421875,98417.7421875,98417.7421875,0
2024-12-05 00:58:00+00:00,98409.5078125,98409.5078125,98409.5078125,98409.5078125,98409.5078125,40960
2024-12-05 01:00:00+00:00,98499.859375,98499.859375,98499.859375,98465.3515625,98465.3515625,12550144
2024-12-05 01:02:00+00:00,98590.65625,98590.65625,98590.65625,98590.65625,98590.65625,0
2024-12-05 01:04:00+00:00,98586.8515625,98586.8515625,98586.8515625,98586.8515625,98586.8515625,4571136
2024-12-05 01:06:00+00:00,98347.703125,98347.703125,98443.875,98347.703125,98443.875,59613184
2024-12-05 01:08:00+00:00,98211.390625,98211.390625,98211.390625,98211.390625,98211.390625,0
2024-12-05 01:10:00+00:00,98162.9765625,98162.9765625,98162.9765625,98162.9765625,98162.9765625,28041216
2024-12-05 01:12:00+00:00,98169.3828125,98169.3828125,98242.5,98169.3828125,98242.5,64446464
2024-12-05 01:14:00+00:00,98112.328125,98112.328125,98112.328125,98112.328125,98112.328125,126607360
2024-12-05 01:18:00+00:00,98554.84375,98554.84375,98554.84375,98530.1015625,98530.1015625,146710528
2024-12-05 01:20:00+00:00,98212.4921875,98212.4921875,98212.4921875,98212.4921875,98212.4921875,188096512
2024-12-05 01:22:00+00:00,98385.5,98385.5,98385.5,98385.5,98385.5,0
2024-12-05 01:24:00+00:00,98400.3515625,98400.3515625,98452.328125,98400.3515625,98452.328125,102645760
2024-12-05 01:26:00+00:00,98229.7578125,98229.7578125,98229.7578125,98229.7578125,98229.7578125,163545088
2024-12-05 01:28:00+00:00,98370.4921875,98370.4921875,98370.4921875,98370.4921875,98370.4921875,83656704
2024-12-05 01:30:00+00:00,98525.4296875,98525.4296875,98525.4296875,98481.6796875,98481.6796875,121126912
2024-12-05 01:32:00+00:00,98618.234375,98618.234375,98618.234375,98618.234375,98618.234375,102989824
2024-12-05 01:34:00+00:00,98691.390625,98691.390625,98691.390625,98691.390625,98691.390625,29138944
2024-12-05 01:36:00+00:00,98618.8125,98618.8125,98618.8125,98618.8125,98618.8125,13180928
2024-12-05 01:38:00+00:00,98730.9296875,98730.9296875,98730.9296875,98711.15625,98711.15625,974848
2024-12-05 01:40:00+00:00,98638.453125,98638.453125,98638.453125,98638.453125,98638.453125,0
2024-12-05 01:42:00+00:00,98563.3359375,98563.3359375,98592.7890625,98563.3359375,98592.7890625,0
2024-12-05 01:44:00+00:00,98581.2578125,98581.2578125,98581.2578125,98581.2578125,98581.2578125,0
2024-12-05 01:46:00+00:00,98581.2578125,98581.2578125,98581.2578125,98581.2578125,98581.2578125,0
2024-12-05 01:48:00+00:00,98528.203125,98528.203125,98528.203125,98528.203125,98528.203125,0
2024-12-05 01:50:00+00:00,98408.6015625,98408.6015625,98446.0,98408.6015625,98446.0,8323072
2024-12-05 01:52:00+00:00,98409.2109375,98409.2109375,98409.2109375,98409.2109375,98409.2109375,0
2024-12-05 01:54:00+00:00,98195.4921875,98195.4921875,98273.9453125,98195.4921875,98273.9453125,2555904
2024-12-05 01:56:00+00:00,98218.0390625,98218.0390625,98218.0390625,98218.0390625,98218.0390625,0
2024-12-05 01:58:00+00:00,98286.734375,98286.734375,98286.734375,98286.734375,98286.734375,0
2024-12-05 02:00:00+00:00,98370.6484375,98370.6484375,98370.6484375,98299.703125,98299.703125,12238848
2024-12-05 02:02:00+00:00,98462.59375,98462.59375,98462.59375,98462.59375,98462.59375,0
2024-12-05 02:04:00+00:00,98433.6484375,98433.6484375,98433.6484375,98433.6484375,98433.6484375,7643136
2024-12-05 02:06:00+00:00,98439.71875,98439.71875,98439.71875,98388.5234375,98388.5234375,4825088
2024-12-05 02:08:00+00:00,98576.1484375,98576.1484375,98576.1484375,98576.1484375,98576.1484375,57769984
2024-12-05 02:10:00+00:00,98588.828125,98588.828125,98588.828125,98588.828125,98588.828125,12042240
2024-12-05 02:12:00+00:00,98492.7890625,98492.7890625,98492.7890625,98461.8046875,98461.8046875,0
2024-12-05 02:14:00+00:00,98515.4140625,98515.4140625,98515.4140625,98515.4140625,98515.4140625,0
2024-12-05 02:18:00+00:00,98688.1953125,98688.1953125,98688.1953125,98667.9453125,98667.9453125,2621440
2024-12-05 02:20:00+00:00,98666.875,98666.875,98666.875,98666.875,98666.875,0
2024-12-05 02:22:00+00:00,98676.625,98676.625,98676.625,98676.625,98676.625,0
2024-12-05 02:24:00+00:00,98707.8046875,98707.8046875,98707.8046875,98688.6171875,98688.6171875,2949120
2024-12-05 02:26:00+00:00,98818.296875,98818.296875,98818.296875,98818.296875,98818.296875,10051584
2024-12-05 02:28:00+00:00,99004.796875,99004.796875,99004.796875,99004.796875,99004.796875,28033024
2024-12-05 02:30:00+00:00,99263.6484375,99263.6484375,99263.6484375,99263.6484375,99263.6484375,167329792
2024-12-05 02:32:00+00:00,99692.546875,99692.546875,99692.546875,99692.546875,99692.546875,555204608
2024-12-05 02:34:00+00:00,99999.7265625,99999.7265625,99999.7265625,99999.7265625,99999.7265625,298598400
2024-12-05 02:36:00+00:00,99977.34375,99977.34375,99977.34375,99977.34375,99977.34375,1251647488
2024-12-05 02:38:00+00:00,100184.140625,100184.140625,100184.140625,99894.109375,99894.109375,1667211264
2024-12-05 02:40:00+00:00,100103.640625,100103.640625,100103.640625,100103.640625,100103.640625,448282624
